node1	label	node2
trade 3182759	seller	Landon (17389)
trade 3182759	time	2004-10-12T11:49:55.560
trade 3182759	asset	REP04_L52
trade 3182759	price	0.258
trade 3182759	quantity	1
trade 3182922	buyer	Allie (19051)
trade 3182922	seller	Owen (15547)
trade 3182922	time	2004-10-12T12:01:43.407
trade 3182922	asset	DEM04_G52
trade 3182922	price	0.2
trade 3182922	quantity	1
trade 3183542	buyer	Kinley (19058)
trade 3183542	seller	Landon (17389)
trade 3183542	time	2004-10-12T14:51:57.553
trade 3183542	asset	DEM04_L52
trade 3183542	price	0.255
trade 3183542	quantity	11
trade 3183812	buyer	Astrid (19107)
trade 3183812	seller	Adelyn (18510)
trade 3183812	time	2004-10-12T15:59:30.403
trade 3183812	asset	REP04_G52
trade 3183812	price	0.287
trade 3183812	quantity	1
trade 3184693	buyer	Sterling (18982)
trade 3184693	seller	Gracie (18445)
trade 3184693	time	2004-10-12T18:56:12.773
trade 3184693	asset	DEM04_L52
trade 3184693	price	0.262
trade 3184693	quantity	19
trade 3184781	buyer	Landon (17389)
trade 3184781	seller	Xander (18398)
trade 3184781	time	2004-10-12T19:09:21.057
trade 3184781	asset	DEM04_G52
trade 3184781	price	0.201
trade 3184781	quantity	2
trade 3185240	buyer	Renata (4116)
trade 3185240	seller	Bruce (2691)
trade 3185240	time	2004-10-12T20:57:32.437
trade 3185240	asset	DEM04_G52
trade 3185240	price	0.2
trade 3185240	quantity	52
trade 3185829	buyer	Rowen (6188)
trade 3185829	seller	Landon (17389)
trade 3185829	time	2004-10-12T22:39:58.783
trade 3185829	asset	DEM04_G52
trade 3185829	price	0.199
trade 3185829	quantity	7
trade 3186048	buyer	Kaleb (18499)
trade 3186048	seller	Landon (17389)
trade 3186048	time	2004-10-12T23:10:18.510
trade 3186048	asset	DEM04_G52
trade 3186048	price	0.197
trade 3186048	quantity	1
trade 3186531	buyer	Angel (19078)
trade 3186531	seller	Damien (18608)
trade 3186531	time	2004-10-13T04:28:07.873
trade 3186531	asset	DEM04_G52
trade 3186531	price	0.199
trade 3186531	quantity	35
trade 3186569	buyer	Parker (17933)
trade 3186569	seller	Landon (17389)
trade 3186569	time	2004-10-13T05:13:59.527
trade 3186569	asset	REP04_L52
trade 3186569	price	0.261
trade 3186569	quantity	8
trade 3187311	buyer	Tyson (18910)
trade 3187311	seller	Elle (1891)
trade 3187311	time	2004-10-13T09:30:54.607
trade 3187311	asset	DEM04_L52
trade 3187311	price	0.262
trade 3187311	quantity	1
trade 3188363	buyer	Emory (19087)
trade 3188363	seller	Rodrigo (9508)
trade 3188363	time	2004-10-13T14:27:59.517
trade 3188363	asset	DEM04_L52
trade 3188363	price	0.268
trade 3188363	quantity	4
trade 3188474	buyer	Emory (19087)
trade 3188474	seller	Adriana (18684)
trade 3188474	time	2004-10-13T14:43:39.917
trade 3188474	asset	DEM04_L52
trade 3188474	price	0.263
trade 3188474	quantity	1
trade 3189570	buyer	Briggs (19068)
trade 3189570	seller	Owen (15547)
trade 3189570	time	2004-10-13T19:13:37.800
trade 3189570	asset	DEM04_G52
trade 3189570	price	0.205
trade 3189570	quantity	17
trade 3189835	buyer	Oakley (18617)
trade 3189835	seller	Landon (17389)
trade 3189835	time	2004-10-13T20:18:43.567
trade 3189835	asset	DEM04_L52
trade 3189835	price	0.263
trade 3189835	quantity	20
trade 3189885	buyer	Lexi (18899)
trade 3189885	seller	Landon (17389)
trade 3189885	time	2004-10-13T20:20:23.293
trade 3189885	asset	DEM04_G52
trade 3189885	price	0.205
trade 3189885	quantity	10
trade 3189936	buyer	Alison (19070)
trade 3189936	seller	Elle (1891)
trade 3189936	time	2004-10-13T20:21:51.540
trade 3189936	asset	DEM04_G52
trade 3189936	price	0.202
trade 3189936	quantity	1
trade 3190029	buyer	Landon (17389)
trade 3190029	seller	Elle (1891)
trade 3190029	time	2004-10-13T20:31:53.393
trade 3190029	asset	DEM04_G52
trade 3190029	price	0.202
trade 3190029	quantity	3
trade 3190254	buyer	Cameron (1948)
trade 3190254	seller	Landon (17389)
trade 3190254	time	2004-10-13T20:45:52.247
trade 3190254	asset	REP04_L52
trade 3190254	price	0.259
trade 3190254	quantity	4
trade 3190260	buyer	Tyson (18910)
trade 3190260	seller	Cameron (1948)
trade 3190260	time	2004-10-13T20:46:53.393
trade 3190260	asset	DEM04_L52
trade 3190260	price	0.26
trade 3190260	quantity	10
trade 3190481	buyer	Sean (18806)
trade 3190481	seller	Landon (17389)
trade 3190481	time	2004-10-13T20:55:44.287
trade 3190481	asset	REP04_G52
trade 3190481	price	0.272
trade 3190481	quantity	4
trade 3190559	buyer	Parker (17933)
trade 3190559	seller	Owen (15547)
trade 3190559	time	2004-10-13T20:58:32.293
trade 3190559	asset	REP04_G52
trade 3190559	price	0.27
trade 3190559	quantity	4
trade 3190576	buyer	Landon (17389)
trade 3190576	seller	Sean (18806)
trade 3190576	time	2004-10-13T20:59:39.580
trade 3190576	asset	REP04_G52
trade 3190576	price	0.266
trade 3190576	quantity	8
trade 3190819	buyer	Juan (18305)
trade 3190819	seller	Landon (17389)
trade 3190819	time	2004-10-13T21:42:44.037
trade 3190819	asset	DEM04_G52
trade 3190819	price	0.202
trade 3190819	quantity	20
trade 3191382	buyer	Oakley (18617)
trade 3191382	seller	Elle (1891)
trade 3191382	time	2004-10-13T22:20:11.763
trade 3191382	asset	DEM04_L52
trade 3191382	price	0.255
trade 3191382	quantity	10
trade 3191542	buyer	Landon (17389)
trade 3191542	seller	Khalil (18605)
trade 3191542	time	2004-10-13T22:59:47.410
trade 3191542	asset	REP04_G52
trade 3191542	price	0.279
trade 3191542	quantity	5
trade 3191543	buyer	Landon (17389)
trade 3191543	seller	Khalil (18605)
trade 3191543	time	2004-10-13T23:00:44.870
trade 3191543	asset	REP04_L52
trade 3191543	price	0.264
trade 3191543	quantity	5
trade 3191966	buyer	Parker (17933)
trade 3191966	seller	Xander (18398)
trade 3191966	time	2004-10-14T01:06:22.630
trade 3191966	asset	REP04_L52
trade 3191966	price	0.264
trade 3191966	quantity	21
trade 3191982	buyer	Landon (17389)
trade 3191982	seller	Xander (18398)
trade 3191982	time	2004-10-14T01:07:58.860
trade 3191982	asset	REP04_G52
trade 3191982	price	0.275
trade 3191982	quantity	3
trade 3192584	buyer	Scarlet (19093)
trade 3192584	seller	Landon (17389)
trade 3192584	time	2004-10-14T08:18:46.250
trade 3192584	asset	REP04_L52
trade 3192584	price	0.27
trade 3192584	quantity	78
trade 3192685	buyer	Ryder (18178)
trade 3192685	seller	Elle (1891)
trade 3192685	time	2004-10-14T08:30:55.927
trade 3192685	asset	DEM04_G52
trade 3192685	price	0.201
trade 3192685	quantity	19
trade 3192990	buyer	Parker (17933)
trade 3192990	seller	Daniella (19014)
trade 3192990	time	2004-10-14T09:51:23.450
trade 3192990	asset	REP04_L52
trade 3192990	price	0.26
trade 3192990	quantity	28
trade 3193035	buyer	Oakley (18617)
trade 3193035	seller	Elle (1891)
trade 3193035	time	2004-10-14T09:54:43.627
trade 3193035	asset	REP04_L52
trade 3193035	price	0.263
trade 3193035	quantity	20
trade 3193650	buyer	Angel (19078)
trade 3193650	seller	Landon (17389)
trade 3193650	time	2004-10-14T12:00:09.563
trade 3193650	asset	DEM04_L52
trade 3193650	price	0.262
trade 3193650	quantity	10
trade 3193818	buyer	Olivia (10138)
trade 3193818	seller	Owen (15547)
trade 3193818	time	2004-10-14T12:31:46.000
trade 3193818	asset	REP04_G52
trade 3193818	price	0.278
trade 3193818	quantity	10
trade 3194129	buyer	Landon (17389)
trade 3194129	seller	Xander (18398)
trade 3194129	time	2004-10-14T13:18:02.327
trade 3194129	asset	DEM04_L52
trade 3194129	price	0.262
trade 3194129	quantity	5
trade 3194222	buyer	Quinn (19077)
trade 3194222	seller	Juan (18305)
trade 3194222	time	2004-10-14T13:45:13.093
trade 3194222	asset	DEM04_L52
trade 3194222	price	0.273
trade 3194222	quantity	4
trade 3194291	buyer	Landon (17389)
trade 3194291	seller	Elle (1891)
trade 3194291	time	2004-10-14T13:58:47.290
trade 3194291	asset	DEM04_L52
trade 3194291	price	0.263
trade 3194291	quantity	5
trade 3194494	buyer	Aaron (17358)
trade 3194494	seller	Landon (17389)
trade 3194494	time	2004-10-14T15:07:22.050
trade 3194494	asset	DEM04_G52
trade 3194494	price	0.195
trade 3194494	quantity	1
trade 3194847	buyer	Kaleb (18499)
trade 3194847	seller	Melissa (18836)
trade 3194847	time	2004-10-14T17:21:07.270
trade 3194847	asset	DEM04_G52
trade 3194847	price	0.192
trade 3194847	quantity	10
trade 3195529	buyer	Kamila (18455)
trade 3195529	seller	Landon (17389)
trade 3195529	time	2004-10-14T20:42:09.083
trade 3195529	asset	DEM04_G52
trade 3195529	price	0.186
trade 3195529	quantity	9
trade 3195612	buyer	Landon (17389)
trade 3195612	seller	Elle (1891)
trade 3195612	time	2004-10-14T20:52:15.110
trade 3195612	asset	REP04_G52
trade 3195612	price	0.285
trade 3195612	quantity	4
trade 3195971	buyer	Shawn (19108)
trade 3195971	seller	Oakley (18617)
trade 3195971	time	2004-10-14T22:30:32.510
trade 3195971	asset	DEM04_L52
trade 3195971	price	0.27
trade 3195971	quantity	413
trade 3196739	buyer	Juan (18305)
trade 3196739	seller	Oakley (18617)
trade 3196739	time	2004-10-15T07:39:16.970
trade 3196739	asset	REP04_L52
trade 3196739	price	0.262
trade 3196739	quantity	20
trade 3196925	buyer	Allie (19051)
trade 3196925	seller	Jonathan (17400)
trade 3196925	time	2004-10-15T08:50:35.493
trade 3196925	asset	DEM04_G52
trade 3196925	price	0.18
trade 3196925	quantity	10
trade 3197033	buyer	Delilah (17393)
trade 3197033	seller	Bennett (18106)
trade 3197033	time	2004-10-15T09:07:54.073
trade 3197033	asset	REP04_L52
trade 3197033	price	0.267
trade 3197033	quantity	5
trade 3197163	buyer	Olivia (10138)
trade 3197163	seller	Juan (18305)
trade 3197163	time	2004-10-15T09:44:14.440
trade 3197163	asset	REP04_G52
trade 3197163	price	0.323
trade 3197163	quantity	20
trade 3197185	buyer	Jayson (5491)
trade 3197185	seller	Bruce (2691)
trade 3197185	time	2004-10-15T09:46:00.933
trade 3197185	asset	REP04_L52
trade 3197185	price	0.261
trade 3197185	quantity	1
trade 3197335	buyer	Seth (19064)
trade 3197335	seller	Juan (18305)
trade 3197335	time	2004-10-15T10:26:25.807
trade 3197335	asset	REP04_G52
trade 3197335	price	0.32
trade 3197335	quantity	2
trade 3197637	buyer	Dominick (19092)
trade 3197637	seller	Arlo (18468)
trade 3197637	time	2004-10-15T11:21:39.150
trade 3197637	asset	DEM04_L52
trade 3197637	price	0.245
trade 3197637	quantity	100
trade 3197669	buyer	Maxwell (18307)
trade 3197669	seller	Seth (19064)
trade 3197669	time	2004-10-15T11:25:38.017
trade 3197669	asset	REP04_G52
trade 3197669	price	0.315
trade 3197669	quantity	5
trade 3197716	buyer	Cassidy (18996)
trade 3197716	seller	Sean (18806)
trade 3197716	time	2004-10-15T11:36:13.120
trade 3197716	asset	REP04_L52
trade 3197716	price	0.264
trade 3197716	quantity	7
trade 3197910	buyer	Sean (18806)
trade 3197910	seller	David (16326)
trade 3197910	time	2004-10-15T12:21:43.333
trade 3197910	asset	REP04_G52
trade 3197910	price	0.31
trade 3197910	quantity	7
trade 3197933	buyer	Gabriela (18770)
trade 3197933	seller	Christopher (16914)
trade 3197933	time	2004-10-15T12:25:26.870
trade 3197933	asset	DEM04_L52
trade 3197933	price	0.244
trade 3197933	quantity	83
trade 3198099	buyer	Amanda (19095)
trade 3198099	seller	Jayceon (18980)
trade 3198099	time	2004-10-15T13:10:44.033
trade 3198099	asset	REP04_G52
trade 3198099	price	0.322
trade 3198099	quantity	32
trade 3198195	buyer	Jayson (5491)
trade 3198195	seller	Xander (18398)
trade 3198195	time	2004-10-15T13:38:56.027
trade 3198195	asset	DEM04_G52
trade 3198195	price	0.166
trade 3198195	quantity	1
trade 3198354	buyer	Sophia (1277)
trade 3198354	seller	Braelynn (19084)
trade 3198354	time	2004-10-15T14:04:08.557
trade 3198354	asset	REP04_G52
trade 3198354	price	0.325
trade 3198354	quantity	1
trade 3198924	buyer	Eden (18271)
trade 3198924	seller	Landon (17389)
trade 3198924	time	2004-10-15T16:34:44.637
trade 3198924	asset	DEM04_G52
trade 3198924	price	0.168
trade 3198924	quantity	14
trade 3199799	buyer	Landon (17389)
trade 3199799	seller	Bruce (2691)
trade 3199799	time	2004-10-15T22:16:48.480
trade 3199799	asset	REP04_G52
trade 3199799	price	0.313
trade 3199799	quantity	5
trade 3200328	buyer	Khalil (18605)
trade 3200328	seller	Landon (17389)
trade 3200328	time	2004-10-16T01:10:05.093
trade 3200328	asset	DEM04_L52
trade 3200328	price	0.258
trade 3200328	quantity	10
trade 3200900	buyer	Landon (17389)
trade 3200900	seller	Bruce (2691)
trade 3200900	time	2004-10-16T09:40:27.710
trade 3200900	asset	REP04_G52
trade 3200900	price	0.306
trade 3200900	quantity	10
trade 3200946	buyer	Landon (17389)
trade 3200946	seller	Tristan (18390)
trade 3200946	time	2004-10-16T09:49:53.643
trade 3200946	asset	DEM04_L52
trade 3200946	price	0.251
trade 3200946	quantity	3
trade 3201118	buyer	Leonidas (19113)
trade 3201118	seller	Andre (18616)
trade 3201118	time	2004-10-16T10:25:09.033
trade 3201118	asset	REP04_G52
trade 3201118	price	0.324
trade 3201118	quantity	2
trade 3202423	buyer	Malia (18564)
trade 3202423	seller	Armani (244)
trade 3202423	time	2004-10-16T20:02:18.827
trade 3202423	asset	DEM04_G52
trade 3202423	price	0.183
trade 3202423	quantity	20
trade 3202767	buyer	Wilder (19057)
trade 3202767	seller	Landon (17389)
trade 3202767	time	2004-10-16T22:35:41.390
trade 3202767	asset	DEM04_G52
trade 3202767	price	0.165
trade 3202767	quantity	14
trade 3203595	buyer	Jonathan (17400)
trade 3203595	seller	Elle (1891)
trade 3203595	time	2004-10-17T07:00:42.223
trade 3203595	asset	DEM04_G52
trade 3203595	price	0.172
trade 3203595	quantity	4
trade 3203998	buyer	Adelyn (18510)
trade 3203998	seller	Landon (17389)
trade 3203998	time	2004-10-17T11:01:05.160
trade 3203998	asset	REP04_G52
trade 3203998	price	0.323
trade 3203998	quantity	10
trade 3204595	buyer	Jonathan (17400)
trade 3204595	seller	Adriana (18684)
trade 3204595	time	2004-10-17T13:33:10.183
trade 3204595	asset	DEM04_L52
trade 3204595	price	0.245
trade 3204595	quantity	14
trade 3205038	buyer	Bella (17365)
trade 3205038	seller	Landon (17389)
trade 3205038	time	2004-10-17T16:15:53.780
trade 3205038	asset	REP04_L52
trade 3205038	price	0.261
trade 3205038	quantity	2
trade 3205068	buyer	Landon (17389)
trade 3205068	seller	Khalil (18605)
trade 3205068	time	2004-10-17T16:29:00.747
trade 3205068	asset	REP04_G52
trade 3205068	price	0.327
trade 3205068	quantity	5
trade 3205213	buyer	Landon (17389)
trade 3205213	seller	Khalil (18605)
trade 3205213	time	2004-10-17T16:52:45.017
trade 3205213	asset	REP04_G52
trade 3205213	price	0.324
trade 3205213	quantity	1
trade 3205280	buyer	Parker (17933)
trade 3205280	seller	Khalil (18605)
trade 3205280	time	2004-10-17T17:14:30.667
trade 3205280	asset	REP04_G52
trade 3205280	price	0.321
trade 3205280	quantity	5
trade 3205559	buyer	Kaleb (18499)
trade 3205559	seller	Juan (18305)
trade 3205559	time	2004-10-17T18:42:42.800
trade 3205559	asset	REP04_L52
trade 3205559	price	0.262
trade 3205559	quantity	1
trade 3205772	buyer	Jaiden (18971)
trade 3205772	seller	Xander (18398)
trade 3205772	time	2004-10-17T19:17:14.100
trade 3205772	asset	REP04_L52
trade 3205772	price	0.27
trade 3205772	quantity	29
trade 3205803	buyer	Peyton (18019)
trade 3205803	seller	Adriana (18684)
trade 3205803	time	2004-10-17T19:19:04.377
trade 3205803	asset	REP04_G52
trade 3205803	price	0.323
trade 3205803	quantity	20
trade 3205913	buyer	Kaleb (18499)
trade 3205913	seller	Adriana (18684)
trade 3205913	time	2004-10-17T19:25:49.590
trade 3205913	asset	DEM04_G52
trade 3205913	price	0.161
trade 3205913	quantity	10
trade 3206104	buyer	Makenna (18988)
trade 3206104	seller	Peyton (18019)
trade 3206104	time	2004-10-17T20:32:28.017
trade 3206104	asset	REP04_G52
trade 3206104	price	0.339
trade 3206104	quantity	7
trade 3206130	buyer	Adriana (18684)
trade 3206130	seller	Olivia (10138)
trade 3206130	time	2004-10-17T20:36:57.230
trade 3206130	asset	REP04_G52
trade 3206130	price	0.343
trade 3206130	quantity	10
trade 3206212	buyer	Ariel (7602)
trade 3206212	seller	Annie (18637)
trade 3206212	time	2004-10-17T20:55:57.737
trade 3206212	asset	REP04_L52
trade 3206212	price	0.27
trade 3206212	quantity	1
trade 3206323	buyer	Landon (17389)
trade 3206323	seller	Ismael (18837)
trade 3206323	time	2004-10-17T21:36:18.843
trade 3206323	asset	DEM04_L52
trade 3206323	price	0.25
trade 3206323	quantity	7
trade 3206535	buyer	Landon (17389)
trade 3206535	seller	Kendrick (19045)
trade 3206535	time	2004-10-17T22:04:03.250
trade 3206535	asset	DEM04_L52
trade 3206535	price	0.247
trade 3206535	quantity	2
trade 3206583	buyer	Kaleb (18499)
trade 3206583	seller	Landon (17389)
trade 3206583	time	2004-10-17T22:08:47.403
trade 3206583	asset	REP04_L52
trade 3206583	price	0.274
trade 3206583	quantity	3
trade 3206614	buyer	Reed (19102)
trade 3206614	seller	Landon (17389)
trade 3206614	time	2004-10-17T22:09:28.143
trade 3206614	asset	REP04_G52
trade 3206614	price	0.342
trade 3206614	quantity	10
trade 3206744	buyer	Landon (17389)
trade 3206744	seller	Elle (1891)
trade 3206744	time	2004-10-17T22:38:02.050
trade 3206744	asset	DEM04_G52
trade 3206744	price	0.149
trade 3206744	quantity	2
trade 3207586	buyer	Odin (18797)
trade 3207586	seller	Amber (4124)
trade 3207586	time	2004-10-18T07:44:41.090
trade 3207586	asset	DEM04_L52
trade 3207586	price	0.241
trade 3207586	quantity	152
trade 3207611	buyer	Peyton (18019)
trade 3207611	seller	Carter (4136)
trade 3207611	time	2004-10-18T08:03:54.187
trade 3207611	asset	REP04_G52
trade 3207611	price	0.33
trade 3207611	quantity	10
trade 3207812	buyer	Giselle (18796)
trade 3207812	seller	Landon (17389)
trade 3207812	time	2004-10-18T08:17:32.020
trade 3207812	asset	DEM04_G52
trade 3207812	price	0.2
trade 3207812	quantity	8
trade 3207814	buyer	Juan (18305)
trade 3207814	seller	Landon (17389)
trade 3207814	time	2004-10-18T08:17:32.037
trade 3207814	asset	REP04_G52
trade 3207814	price	0.325
trade 3207814	quantity	8
trade 3207834	buyer	Carter (4136)
trade 3207834	seller	Landon (17389)
trade 3207834	time	2004-10-18T08:17:32.940
trade 3207834	asset	REP04_G52
trade 3207834	price	0.32
trade 3207834	quantity	5
trade 3208120	buyer	Kaleb (18499)
trade 3208120	seller	Juan (18305)
trade 3208120	time	2004-10-18T09:49:40.463
trade 3208120	asset	REP04_L52
trade 3208120	price	0.266
trade 3208120	quantity	5
trade 3208161	buyer	Kaleb (18499)
trade 3208161	seller	Natalie (17183)
trade 3208161	time	2004-10-18T10:11:10.070
trade 3208161	asset	REP04_G52
trade 3208161	price	0.325
trade 3208161	quantity	4
trade 3208294	buyer	Camden (18355)
trade 3208294	seller	Anderson (18689)
trade 3208294	time	2004-10-18T11:01:50.653
trade 3208294	asset	REP04_L52
trade 3208294	price	0.275
trade 3208294	quantity	21
trade 3208296	buyer	Camden (18355)
trade 3208296	seller	Juan (18305)
trade 3208296	time	2004-10-18T11:04:11.727
trade 3208296	asset	REP04_L52
trade 3208296	price	0.275
trade 3208296	quantity	20
trade 3208471	buyer	Sophia (1277)
trade 3208471	seller	Raelynn (18141)
trade 3208471	time	2004-10-18T12:04:06.510
trade 3208471	asset	DEM04_G52
trade 3208471	price	0.144
trade 3208471	quantity	10
trade 3208515	buyer	Landon (17389)
trade 3208515	seller	Xander (18398)
trade 3208515	time	2004-10-18T12:11:50.707
trade 3208515	asset	DEM04_G52
trade 3208515	price	0.14
trade 3208515	quantity	9
trade 3208633	buyer	Landon (17389)
trade 3208633	seller	Jayson (5491)
trade 3208633	time	2004-10-18T12:41:15.930
trade 3208633	asset	REP04_G52
trade 3208633	price	0.322
trade 3208633	quantity	7
trade 3208691	buyer	Kaleb (18499)
trade 3208691	seller	Landon (17389)
trade 3208691	time	2004-10-18T12:48:11.073
trade 3208691	asset	DEM04_L52
trade 3208691	price	0.24
trade 3208691	quantity	1
trade 3208831	buyer	Makenna (18988)
trade 3208831	seller	Landon (17389)
trade 3208831	time	2004-10-18T13:12:51.320
trade 3208831	asset	REP04_G52
trade 3208831	price	0.33
trade 3208831	quantity	5
trade 3209230	buyer	Landon (17389)
trade 3209230	seller	Sergio (18927)
trade 3209230	time	2004-10-18T14:45:19.627
trade 3209230	asset	DEM04_G52
trade 3209230	price	0.153
trade 3209230	quantity	2
trade 3209756	buyer	Kira (18937)
trade 3209756	seller	Winter (18708)
trade 3209756	time	2004-10-18T19:35:05.917
trade 3209756	asset	DEM04_L52
trade 3209756	price	0.227
trade 3209756	quantity	50
trade 3210199	buyer	Jordan (19067)
trade 3210199	seller	Landon (17389)
trade 3210199	time	2004-10-18T22:43:24.093
trade 3210199	asset	DEM04_G52
trade 3210199	price	0.153
trade 3210199	quantity	3
trade 3210313	buyer	Kendra (6314)
trade 3210313	seller	Khalil (18605)
trade 3210313	time	2004-10-18T23:05:41.423
trade 3210313	asset	REP04_G52
trade 3210313	price	0.335
trade 3210313	quantity	1
trade 3210517	buyer	Adriana (18684)
trade 3210517	seller	Lexi (18899)
trade 3210517	time	2004-10-19T00:07:33.433
trade 3210517	asset	DEM04_L52
trade 3210517	price	0.236
trade 3210517	quantity	12
trade 3210715	buyer	Adriana (18684)
trade 3210715	seller	Autumn (17557)
trade 3210715	time	2004-10-19T01:17:15.890
trade 3210715	asset	DEM04_G52
trade 3210715	price	0.161
trade 3210715	quantity	1
trade 3211210	buyer	Landon (17389)
trade 3211210	seller	Violet (16612)
trade 3211210	time	2004-10-19T08:27:34.327
trade 3211210	asset	DEM04_G52
trade 3211210	price	0.162
trade 3211210	quantity	8
trade 3211853	buyer	Jennifer (19065)
trade 3211853	seller	Landon (17389)
trade 3211853	time	2004-10-19T11:18:01.723
trade 3211853	asset	REP04_G52
trade 3211853	price	0.322
trade 3211853	quantity	2
trade 3212696	buyer	Forrest (19152)
trade 3212696	seller	Adriana (18684)
trade 3212696	time	2004-10-19T13:57:09.647
trade 3212696	asset	DEM04_L52
trade 3212696	price	0.253
trade 3212696	quantity	29
trade 3212787	buyer	Lucca (19118)
trade 3212787	seller	Landon (17389)
trade 3212787	time	2004-10-19T14:01:38.043
trade 3212787	asset	DEM04_G52
trade 3212787	price	0.167
trade 3212787	quantity	2
trade 3212809	buyer	Adriana (18684)
trade 3212809	seller	Carter (4136)
trade 3212809	time	2004-10-19T14:02:14.623
trade 3212809	asset	DEM04_L52
trade 3212809	price	0.245
trade 3212809	quantity	4
trade 3212818	buyer	Lucca (19118)
trade 3212818	seller	Adriana (18684)
trade 3212818	time	2004-10-19T14:02:20.983
trade 3212818	asset	DEM04_G52
trade 3212818	price	0.167
trade 3212818	quantity	20
trade 3213028	buyer	Francesca (19116)
trade 3213028	seller	Xander (18398)
trade 3213028	time	2004-10-19T14:26:50.903
trade 3213028	asset	DEM04_G52
trade 3213028	price	0.172
trade 3213028	quantity	5
trade 3213175	buyer	Emiliano (18373)
trade 3213175	seller	Anderson (18689)
trade 3213175	time	2004-10-19T15:00:51.790
trade 3213175	asset	DEM04_L52
trade 3213175	price	0.247
trade 3213175	quantity	5
trade 3213404	buyer	Kendrick (19045)
trade 3213404	seller	Adriana (18684)
trade 3213404	time	2004-10-19T15:35:33.277
trade 3213404	asset	DEM04_L52
trade 3213404	price	0.244
trade 3213404	quantity	3
trade 3213723	buyer	Alana (18438)
trade 3213723	seller	Landon (17389)
trade 3213723	time	2004-10-19T17:05:20.670
trade 3213723	asset	DEM04_L52
trade 3213723	price	0.246
trade 3213723	quantity	8
trade 3214127	buyer	Allen (19134)
trade 3214127	seller	Elle (1891)
trade 3214127	time	2004-10-19T18:01:04.950
trade 3214127	asset	DEM04_L52
trade 3214127	price	0.247
trade 3214127	quantity	13
trade 3214431	buyer	Liana (19130)
trade 3214431	seller	Adriana (18684)
trade 3214431	time	2004-10-19T18:22:52.560
trade 3214431	asset	DEM04_G52
trade 3214431	price	0.163
trade 3214431	quantity	20
trade 3214441	buyer	Allie (19051)
trade 3214441	seller	Delilah (17393)
trade 3214441	time	2004-10-19T18:24:06.360
trade 3214441	asset	DEM04_G52
trade 3214441	price	0.162
trade 3214441	quantity	5
trade 3214461	buyer	Allen (19134)
trade 3214461	seller	Landon (17389)
trade 3214461	time	2004-10-19T18:25:01.820
trade 3214461	asset	DEM04_G52
trade 3214461	price	0.168
trade 3214461	quantity	8
trade 3214480	buyer	Allen (19134)
trade 3214480	seller	Olivia (10138)
trade 3214480	time	2004-10-19T18:25:25.837
trade 3214480	asset	DEM04_L52
trade 3214480	price	0.257
trade 3214480	quantity	184
trade 3214507	buyer	Landon (17389)
trade 3214507	seller	Lena (18591)
trade 3214507	time	2004-10-19T18:26:19.373
trade 3214507	asset	DEM04_G52
trade 3214507	price	0.158
trade 3214507	quantity	2
trade 3214781	buyer	Allie (19051)
trade 3214781	seller	Kira (18937)
trade 3214781	time	2004-10-19T19:43:18.820
trade 3214781	asset	DEM04_G52
trade 3214781	price	0.154
trade 3214781	quantity	10
trade 3215364	buyer	Parker (17933)
trade 3215364	seller	Elle (1891)
trade 3215364	time	2004-10-19T21:13:41.640
trade 3215364	asset	REP04_L52
trade 3215364	price	0.276
trade 3215364	quantity	1
trade 3215717	buyer	Peyton (18019)
trade 3215717	seller	Landon (17389)
trade 3215717	time	2004-10-19T21:35:59.567
trade 3215717	asset	REP04_L52
trade 3215717	price	0.273
trade 3215717	quantity	10
trade 3215913	buyer	Arlo (18468)
trade 3215913	seller	Adriana (18684)
trade 3215913	time	2004-10-19T21:46:34.603
trade 3215913	asset	REP04_L52
trade 3215913	price	0.277
trade 3215913	quantity	14
trade 3216973	buyer	Parker (17933)
trade 3216973	seller	Elle (1891)
trade 3216973	time	2004-10-20T07:06:37.957
trade 3216973	asset	REP04_G52
trade 3216973	price	0.327
trade 3216973	quantity	10
trade 3217207	buyer	Allie (19051)
trade 3217207	seller	Scarlett (15464)
trade 3217207	time	2004-10-20T09:08:14.390
trade 3217207	asset	DEM04_G52
trade 3217207	price	0.152
trade 3217207	quantity	2
trade 3217303	buyer	Landon (17389)
trade 3217303	seller	Adriana (18684)
trade 3217303	time	2004-10-20T10:07:29.360
trade 3217303	asset	DEM04_G52
trade 3217303	price	0.152
trade 3217303	quantity	10
trade 3217997	buyer	Kaleb (18499)
trade 3217997	seller	Adriana (18684)
trade 3217997	time	2004-10-20T12:17:55.337
trade 3217997	asset	REP04_L52
trade 3217997	price	0.267
trade 3217997	quantity	1
trade 3218553	buyer	Gianni (18856)
trade 3218553	seller	Cesar (18909)
trade 3218553	time	2004-10-20T15:43:06.830
trade 3218553	asset	REP04_L52
trade 3218553	price	0.27
trade 3218553	quantity	50
trade 3218782	buyer	Landon (17389)
trade 3218782	seller	Owen (15547)
trade 3218782	time	2004-10-20T18:01:45.900
trade 3218782	asset	DEM04_G52
trade 3218782	price	0.164
trade 3218782	quantity	1
trade 3219828	buyer	Kaleb (18499)
trade 3219828	seller	Landon (17389)
trade 3219828	time	2004-10-20T23:02:47.590
trade 3219828	asset	REP04_L52
trade 3219828	price	0.271
trade 3219828	quantity	1
trade 3220299	buyer	Kyson (19129)
trade 3220299	seller	Landon (17389)
trade 3220299	time	2004-10-21T00:35:04.080
